,f1,f2,f3,f1conn,f2conn,f3conn,tort1,tort2,tort3,davg1,davg2,davg3,std1,std2,std3,tpbconn,tpbconnfrac,tpbtot,sa12,sa13,sa23
agdeeccacaaz0a.npy,-1.551650989599596,1.6115101617174057,-0.23307441396674844,1.2524528230674128,-1.8773945463877253,0.30783203183311686,0.3675660912878878,-1.291626814119103,0.5059611990667643,1.205638040592703,0.1403710740522882,0.7453616044190655,0.9874892024893152,-0.28999345599249654,0.7658070503955062,-1.6084850296599258,1.1545882182283171,-1.5678529643779304,-1.0120509813769614,-1.553390671942872,0.35854561032157767
ccdedebbcaaz0d.npy,1.295662743148373,-0.5117545448985715,-1.2798834294515173,-2.006702518573613,-0.7813349318422522,1.0778789242016042,-1.2921815524561073,-0.011380750038089645,0.10919632008612168,-0.26467472783287754,-0.1181982132203409,1.4158811720985023,-0.6060185877649718,-0.21503731051533706,1.2244305053498097,-0.4176258326268449,-0.74131423317731,-0.64421332980336,1.0136385616894799,-0.6156370298239086,-1.23217178763796
ccdbbecccaaz0m.npy,1.1675050359772938,-0.681810058512358,-0.763084875598543,-1.0673663092440329,0.09765173312962072,0.6610961266407078,-1.0253447671596567,0.21048005870098238,0.4810204170659885,0.46216887852140337,0.5937279384277627,1.4261516030377992,0.57217828334655,0.6976771232585095,1.105344599466604,-0.6483209745456653,-0.4733241179776958,-0.870853422115956,0.512007894278352,-0.607254651281593,-1.5393871610064964
bedddccbcaaz0a.npy,-0.30990076786870197,0.7457474302008926,-0.7960842889478289,0.964267562841614,-2.0255066406064195,0.7136768781365528,0.8794268712501636,-0.7783780030205094,1.2690077438526246,1.6729982336080969,0.10556570821114974,0.7713777615035837,1.6766946288706301,-0.16432814452395303,1.00868473631706,-1.112641293293209,1.08430184481843,-1.0323847225552705,-0.47401698842054274,-1.237343226095196,0.0684162276779147
agdcdccbcaaz0e.npy,-1.255605661282352,1.4739476079047207,-0.48903236010802226,0.9381147111500098,-1.6901737141373965,0.4046274597493503,1.0367525017146924,-1.039985520971557,0.09289340519606633,0.44033251869724077,0.05719202591499865,0.48475095368341675,0.5970830126459878,-0.20258695045467015,0.6000529221209991,-0.5769478681491776,0.5873690143275614,-0.5818067588747865,-0.10555217205160569,-1.0153627191247245,0.2405891841736809
ccddeccbcaaz0c.npy,0.5125832306192888,-0.5182082370159463,0.051976349250571804,0.08213223456194713,-1.3981058529195625,0.4672881665985056,-0.07568836652886884,-0.3749283777398439,0.5627493613931032,1.1171313087950512,0.29221098410950364,2.9060706508731524,0.8654220287539782,-0.05137415319042618,3.1301616454170236,-0.9558322654613278,0.16468672626301373,-1.1105672205289367,-0.22686736647405914,-0.9402563324103573,-0.7603003959921402
agddbcbccaaz0p.npy,-0.6377466449668421,0.9732179575627974,-0.6454806827084114,-0.38503929317324614,-0.09107185577404062,0.7870365169052275,0.06552964613603039,-0.5582834744424909,0.5968444130519797,-0.6436616053959217,0.9079170213179766,0.7858096031201313,-0.8342063072937358,1.2292680012313568,0.9326733569679068,0.10265959513819499,-0.2232558115772635,0.018379897897321505,0.47688305917125257,-0.30662099191862324,-0.45507089273165846
agdcebccbaaz0a.npy,-1.5765676972382765,0.04709002850642824,2.5751822002937876,1.6345664201782852,0.9514609827028715,-1.3909628465168113,1.327342227532653,0.5156077893906459,-2.0613152915455433,0.5520319548323315,2.1147025943243785,-0.30336013076165197,0.6657584262921388,2.1455103011631653,-0.5179359869986137,-1.6336566692081864,1.8292910129893847,-1.2588168817026415,-2.4326589493904476,0.4303804840962791,-0.11666970233886023
ccdeecbbcaaz0d.npy,1.0810408892789174,-0.9372558291348424,-0.16560214898461084,-1.172682553627324,-0.1454852081531924,0.5455896995595112,-0.7963882473024558,0.3922125532571467,0.1511672355148967,-0.2759429986555692,-0.02038462852055844,0.8465011919828112,-0.581805699247423,-0.11623988583700069,0.9047834575122683,0.1608907906783139,-1.1938597176031134,-0.03640455070888167,0.48077577327950405,0.25159590102888635,-0.6374901506530098
ccdddbccbaaz0g.npy,0.3158336064383133,-1.7182252074357938,2.5056363803262145,0.5090361182406296,1.3553912211235508,-1.4553658881363152,0.5759000175589246,2.240702228930917,-1.9186412004372921,1.2139768172010406,0.9041420958603594,-0.38124199560047123,1.0919645395968918,1.0081586758651873,-0.5584173387136048,-0.9712495529663256,0.7153035497594943,-0.9932008254884184,-2.009957833003911,0.6411374289676713,-0.07392676211667275
bedbbccccaaz0b.npy,-0.09593253963173935,0.3293608140624543,-0.4206190560953302,-0.08684356770541006,0.18397579554751065,0.5744277653171181,-0.28345043364282513,-0.2793229468085182,0.222747420509898,0.3222358214198283,0.4971478828120443,0.8207341522880331,0.5152610217607745,0.5446544147471702,0.9654676725880496,-0.07438282574804729,0.06985876463797401,-0.13020459487815114,0.2082340424286698,-0.36716228812150625,-0.40452927399970606
ccdbcccccaaz0m.npy,1.0836540070088216,-1.135602205492747,0.18071188968075963,-0.8988614995457661,0.5205870944460432,-0.34374829954094366,-0.8640121291802042,0.483348729812781,0.022529472096565403,0.65971574640381,0.5912012152529735,0.6069205880021207,0.9919700913103888,0.6440704478687282,0.5736344724754432,-0.03054742045546827,-0.9102522922468791,-0.22478012055079383,-0.1818643735174684,0.3952493974058209,-0.7369884804571499
bedbeccacaaz0i.npy,-0.0527281622839287,0.40514910762007306,-0.6274818518213259,0.10113394483396823,-1.0439218055658204,0.7868780043665109,0.027186970704323,-0.7870789475149935,0.44762743421113865,0.03908128159496395,-0.30383986993282175,0.6757769497318677,0.12324577002426329,-0.6612350799010177,0.7686907205862293,0.011397876707027355,0.05459121725641877,-0.03590300353236114,0.5463950143843387,-0.4845773954221258,-0.17468120872358453
bedcbcbccaaz0h.npy,0.7249575539770133,-0.21258689201252862,-0.8465407935934084,-1.6324604618647391,0.4258880176777675,0.9158926253006646,-1.122645054301086,0.18174460083517543,0.6722267232585909,-0.853347684158637,0.5063231547723769,0.7169195271061298,-1.0304154124608589,0.777905525515125,0.8114042543506534,0.3109169261218067,-0.30885882242726487,0.240891887234249,0.9019611021865253,0.31818101334421,-0.9952621101178145
ccdcbebccaaz0n.npy,2.0666335638754996,-1.2070748318026505,-1.3504333357296046,-2.312202567909216,0.7114486614836613,1.4162100399332953,-2.015380934700812,0.8212125818974786,0.8000582628852141,-0.5475285949446473,0.6064862030117938,1.393059495076814,-0.8310622462608278,0.9778208831013119,1.0370993106043278,-0.7347486438407457,0.5593573818986239,-0.7681229310935083,1.0617603752981533,-0.09708012936923614,-2.254816754165442
agddecbacaaz0n.npy,-0.9630929579407226,1.2515045423580056,-0.5889459532575527,0.3264737111976916,-1.7728560383834446,0.8951015980741177,0.4856923934249951,-1.0088041863100883,0.6638320050672053,-0.7578823724583881,-0.28005252148073323,0.7488865532298258,-0.8382263137691681,-0.6009572431227204,1.023457564773219,0.1743368021969012,-0.07074080055393407,0.12562242546269647,0.7177136319934585,-0.5800662726326847,0.02647099324377424
bedcdebacaaz0e.npy,0.3386689595735221,0.32968171588044587,-1.1540223779707368,-0.8288267361435652,-0.4730956866548934,1.387960265922702,-0.675120729488976,-0.6617581934174906,0.5966430259972624,-1.0199223215679385,-0.6702505398413392,1.4352229100870522,-1.0668004568876046,-0.8522615329592842,1.4232749406507046,-0.016111717244336566,0.14651486493269691,-0.04892638390850515,1.5802449092654478,-0.6959502248307226,-0.999312622777726
agdbdcbbcaaz0f.npy,-0.36608764586191017,0.9271837333926465,-1.0221601594712943,-0.3351057349342094,-0.5856968079024338,1.3685912885433869,-0.3415183850519417,-0.7249064417929056,0.9665726294416597,-1.363307799466526,-0.4151662945518632,0.32117380377093263,-1.3229881865942594,-0.47274017065201357,0.4519000345957501,0.6827920525221893,0.11657083699730482,0.7373864059854318,1.3673786697690526,0.00330499562319687,-0.41410900752913726
ccdceecacaaz0e.npy,1.080376185245873,0.05449718199248367,-1.9181203848501287,-0.7097888021254344,-1.5234138745266423,1.2453795331091189,-0.5151874245870893,-0.794781867375463,2.72569849107851,1.0301827933095116,0.018599662200792753,1.6113634130305161,1.1899160257322492,-0.40237637740520976,1.3049338269093145,-1.0624174038326677,0.25592903112798693,-1.2121261246244557,0.5838485827159905,-1.2962602467499462,-1.2732592641598224
bedcecbacaaz0e.npy,0.3689877722807543,0.07825051944188031,-0.7605606493155992,-0.7622879699313759,-1.0869796690749944,1.0326455609515397,-0.6959310124398896,-0.28002096104160745,0.8656039881770822,-0.9626305278135242,-0.5345000739504646,0.758674790352753,-1.0330878191321051,-0.7673181506114556,0.9050131567310298,0.554362032860585,-0.41178559288077266,0.5014256574282757,1.2153521950539805,0.07328199894203645,-0.47623045469766534
